sentiment_score,pos_freq,pos_val,neg_freq,neg_val
0.6863560732113144,0.5257903494176372,0.8344425956738769,0.10565723793677205,-0.1480865224625624
0.9904761904761905,0.9428571428571428,1.4857142857142858,0.3238095238095238,-0.49523809523809526
1.4893617021276595,0.9787234042553191,1.702127659574468,0.14893617021276595,-0.2127659574468085
0.5789473684210527,0.5789473684210527,0.8947368421052632,0.15789473684210525,-0.3157894736842105
1.353191489361702,0.948936170212766,1.523404255319149,0.1276595744680851,-0.1702127659574468
2.8646616541353382,2.0526315789473686,3.180451127819549,0.22556390977443608,-0.3157894736842105
1.1007751937984496,0.7829457364341085,1.2635658914728682,0.11627906976744186,-0.16279069767441862
1.849056603773585,1.2452830188679245,2.0377358490566038,0.1320754716981132,-0.18867924528301888
1.2,0.8,1.2533333333333334,0.04,-0.05333333333333334
2.654135338345865,1.9548872180451127,3.0526315789473686,0.3007518796992481,-0.39849624060150374
1.064516129032258,0.7419354838709677,1.2903225806451613,0.16129032258064516,-0.22580645161290322
0.9454545454545454,0.6,1.0363636363636364,0.07272727272727272,-0.09090909090909091
0.4716981132075472,0.2830188679245283,0.4716981132075472,0.0,0.0
1.5686274509803921,1.0196078431372548,1.7254901960784315,0.11764705882352941,-0.1568627450980392
1.0067624683009297,0.7802197802197802,1.1682163989856298,0.12595097210481826,-0.1614539306846999
0.18076923076923077,0.2230769230769231,0.2923076923076923,0.08461538461538462,-0.11153846153846154
1.5730858468677493,1.0765661252900232,1.7447795823665893,0.11600928074245939,-0.1716937354988399
0.5178571428571429,0.44642857142857145,0.7321428571428571,0.17857142857142858,-0.21428571428571427
0.1,0.06,0.12,0.02,-0.02
1.2400835073068894,0.9436325678496869,1.465553235908142,0.17745302713987474,-0.2254697286012526
0.35789473684210527,0.35789473684210527,0.6,0.14736842105263157,-0.24210526315789474
1.892,1.344,2.12,0.164,-0.228
1.975609756097561,1.5121951219512195,2.3658536585365852,0.24390243902439024,-0.3902439024390244
1.2121212121212122,0.7272727272727273,1.2121212121212122,0.0,0.0
0.2916666666666667,0.3333333333333333,0.5138888888888888,0.16666666666666666,-0.2222222222222222
2.423076923076923,1.9230769230769231,3.076923076923077,0.5,-0.6538461538461539
