sentiment_score,pos_freq,pos_val,neg_freq,neg_val
1.6363636363636365,1.0454545454545454,1.6363636363636365,0.0,0.0
1.0,0.7170731707317073,1.1902439024390243,0.13170731707317074,-0.1902439024390244
0.5714285714285714,0.47783251231527096,0.6995073891625616,0.06896551724137931,-0.12807881773399016
1.3222222222222222,1.1,1.8111111111111111,0.26666666666666666,-0.4888888888888889
1.4112903225806452,0.9838709677419355,1.5403225806451613,0.08064516129032258,-0.12903225806451613
1.1584158415841583,0.9702970297029703,1.504950495049505,0.22772277227722773,-0.3465346534653465
1.9761904761904763,1.5256410256410255,2.5503663003663,0.32051282051282054,-0.5741758241758241
1.434108527131783,1.1472868217054264,1.7829457364341086,0.20155038759689922,-0.3488372093023256
0.7942386831275721,0.5720164609053497,0.9218106995884774,0.09053497942386832,-0.12757201646090535
1.0445859872611465,0.7707006369426752,1.2738853503184713,0.1464968152866242,-0.22929936305732485
1.964705882352941,1.2941176470588236,2.2588235294117647,0.16470588235294117,-0.29411764705882354
1.6523809523809523,1.3,2.157142857142857,0.2857142857142857,-0.5047619047619047
2.5853658536585367,1.7926829268292683,3.1097560975609757,0.2926829268292683,-0.524390243902439
0.75,0.5978260869565217,1.0,0.14673913043478262,-0.25
0.9772727272727273,0.696969696969697,1.1515151515151516,0.11363636363636363,-0.17424242424242425
1.0679012345679013,0.7592592592592593,1.1820987654320987,0.06481481481481481,-0.11419753086419752
0.6807692307692308,0.5461538461538461,0.8730769230769231,0.11538461538461539,-0.19230769230769232
1.1754385964912282,0.8771929824561403,1.4210526315789473,0.14035087719298245,-0.24561403508771928
0.9342105263157895,0.6710526315789473,1.144736842105263,0.15789473684210525,-0.21052631578947367
1.2913907284768211,1.0794701986754967,1.7152317880794703,0.23178807947019867,-0.423841059602649
0.5853658536585366,0.5975609756097561,0.9390243902439024,0.21951219512195122,-0.35365853658536583
0.7340425531914894,0.6063829787234043,0.9787234042553191,0.1276595744680851,-0.24468085106382978
1.143884892086331,0.920863309352518,1.5179856115107915,0.19424460431654678,-0.37410071942446044
0.5681818181818182,0.6818181818181818,0.9772727272727273,0.2727272727272727,-0.4090909090909091
0.48148148148148145,0.3395061728395062,0.5802469135802469,0.06790123456790123,-0.09876543209876543
0.6268656716417911,0.6169154228855721,0.9054726368159204,0.17412935323383086,-0.27860696517412936
1.6612903225806452,1.293548387096774,2.035483870967742,0.20967741935483872,-0.3741935483870968
1.4473684210526316,0.993421052631579,1.638157894736842,0.1118421052631579,-0.19078947368421054
0.7486338797814208,0.6229508196721312,1.0273224043715847,0.17486338797814208,-0.2786885245901639
0.7678571428571429,0.7142857142857143,1.0982142857142858,0.21428571428571427,-0.33035714285714285
1.163265306122449,1.1428571428571428,1.6122448979591837,0.24489795918367346,-0.4489795918367347
1.2153846153846153,1.1384615384615384,1.7384615384615385,0.27692307692307694,-0.5230769230769231
1.2671755725190839,1.1221374045801527,1.6946564885496183,0.26717557251908397,-0.42748091603053434
1.1650485436893203,1.058252427184466,1.6310679611650485,0.2621359223300971,-0.46601941747572817
0.45112781954887216,0.45112781954887216,0.7218045112781954,0.15789473684210525,-0.2706766917293233
0.8452380952380952,0.6190476190476191,1.0,0.10714285714285714,-0.15476190476190477
0.824,0.632,1.048,0.128,-0.224
0.2929936305732484,0.4140127388535032,0.6369426751592356,0.21019108280254778,-0.34394904458598724
0.5591836734693878,0.4897959183673469,0.7714285714285715,0.14285714285714285,-0.21224489795918366
0.9849624060150376,0.924812030075188,1.4210526315789473,0.24060150375939848,-0.43609022556390975
0.9591836734693877,0.673469387755102,1.0816326530612246,0.061224489795918366,-0.12244897959183673
1.305263157894737,1.0421052631578946,1.6210526315789473,0.18947368421052632,-0.3157894736842105
0.6666666666666666,0.46153846153846156,0.7692307692307693,0.05128205128205128,-0.10256410256410256
0.676923076923077,0.5846153846153846,0.9076923076923077,0.16153846153846155,-0.23076923076923078
1.726027397260274,1.4931506849315068,2.287671232876712,0.3287671232876712,-0.5616438356164384
0.40963855421686746,0.5060240963855421,0.8433734939759037,0.25301204819277107,-0.43373493975903615
0.35555555555555557,0.26666666666666666,0.4888888888888889,0.08888888888888889,-0.13333333333333333
0.9351669941060904,0.8683693516699411,1.3339882121807465,0.2337917485265226,-0.3988212180746562
0.5215827338129496,0.5179856115107914,0.8525179856115108,0.2158273381294964,-0.33093525179856115
0.7944444444444444,0.7277777777777777,1.0944444444444446,0.17222222222222222,-0.3
2.7604790419161676,1.874251497005988,3.197604790419162,0.25149700598802394,-0.437125748502994
2.2297734627831716,1.5436893203883495,2.634304207119741,0.22330097087378642,-0.4045307443365696
1.8461538461538463,1.3076923076923077,2.0641025641025643,0.14102564102564102,-0.21794871794871795
-0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,-0.5454545454545454
0.34285714285714286,0.45714285714285713,0.638095238095238,0.17142857142857143,-0.29523809523809524
0.3958333333333333,0.5416666666666666,0.78125,0.21875,-0.3854166666666667
0.2727272727272727,0.45454545454545453,0.6363636363636364,0.18181818181818182,-0.36363636363636365
0.9256198347107438,0.6776859504132231,1.140495867768595,0.14049586776859505,-0.21487603305785125
0.6986301369863014,0.6301369863013698,0.7671232876712328,0.0547945205479452,-0.0684931506849315
1.1487603305785123,0.9504132231404959,1.4545454545454546,0.17355371900826447,-0.30578512396694213
1.3883495145631068,1.1844660194174756,1.883495145631068,0.2621359223300971,-0.49514563106796117
0.6666666666666666,0.4883720930232558,0.7829457364341085,0.06976744186046512,-0.11627906976744186
